favourite_count,retweet_account,time,tweet
1915,653,2015-12-08 17:00:27,The world is standing #UnitedOnClimate. It's time to act. https://t.co/TRQStCSunY
1822,669,2015-12-07 23:51:05,Congress needs to close the No-Fly List loopholeadd your name if you agree: https://t.co/FiKawWdQhQ #DoSomething
4829,2483,2015-12-07 18:36:02,Congress can #DoSomething about this. https://t.co/0dhwrGu7wf
2291,1173,2015-12-07 01:02:19,LIVE: President Obama is addressing the nation on the threat of terrorism and keeping the American people safe. https://t.co/6RzqPFT6or
1295,554,2015-12-07 00:00:40,Tune in at 8 p.m. ET to watch President Obama address the nation on keeping the American people safe: https://t.co/eYAoPgkacI
4405,1883,2015-12-05 20:39:46,"""Here in America its way too easy for dangerous people to get their hands on a gun."" President Obama https://t.co/HlgAJbKSNt"
1626,571,2015-12-05 19:33:24,WATCH: President Obama offers his condolences to the San Bernardino community and calls for common-sense gun laws. https://t.co/z5WRw1ciyf
3355,1259,2015-12-04 22:00:21,Obamacare is helping millions. Repealing it would be devastating to families across the country. https://t.co/ShHxBdEdZq
1661,547,2015-12-04 20:29:39,"Provisions in #Obamacare have helped save billions of dollars and more than 80,000 lives. Read more: https://t.co/qP0MHE41fo"
1657,528,2015-12-04 18:07:53,"Employers have added an average of 213,000 jobs a month over the past six months. We have to keep up this progress. https://t.co/LHtWBnS0aw"
2790,1203,2015-12-04 16:29:22,"The economy added 211,000 jobs in Novembera record-breaking 69 consecutive months of private-sector job growth."
1849,818,2015-12-02 19:25:57,Countries all over the world are standing #UnitedOnClimatejoin the conversation to be part of this historic moment: https://t.co/mhF9PsXw28
3418,1465,2015-12-02 16:36:30,This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH
8428,4331,2015-12-01 23:26:57,"Sixty years later, we remember the heroism of Rosa Parks and recommit to the fight for justice and equality. https://t.co/NOHa4cv8DL"
1407,666,2015-12-01 18:57:09,Climate change deniers are trying to undermine America's commitment to #ActOnClimate. Read more: https://t.co/uzZgDXrny1
1714,748,2015-12-01 17:40:33,Be a part of this historic moment in the fight against climate changejoin the #UnitedOnClimate conversation: https://t.co/47SrSAKaqp #COP21
2163,940,2015-11-30 23:13:58,Stand up for global action on climate changeadd your name: https://t.co/MuaIyh1rkj #ActOnClimate https://t.co/OOG1VviHCw
1558,633,2015-11-30 21:26:14,The global talks on climate change have begun. Join the conversation: https://t.co/HSeUsM9avN #UnitedOnClimate
1835,739,2015-11-30 20:08:58,Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA
965,486,2015-11-30 18:19:54,Read why the international climate talks in Paris are so important: https://t.co/FlasnjEIdK #COP21
1369,451,2015-11-28 22:17:24,Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH
2426,866,2015-11-27 20:26:38,Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ
3474,1234,2015-11-27 18:26:09,The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp
2343,633,2015-11-27 16:22:51,"Post Thanksgiving to-do list:

Sleep: 
Dishes. So many dishes: 
#GetCovered: https://t.co/VnZnTvGRJv"
9429,3129,2015-11-26 17:49:28,Be thankful todayand don't forget to give back. #HappyThanksgiving https://t.co/0rXUAY3aP1
7022,2819,2015-11-26 16:48:54,"""No matter our circumstances, all of us have something to be grateful for."" President Obama https://t.co/sCowTWI2Lu #HappyThanksgiving"
1404,458,2015-11-25 19:47:37,LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. https://t.co/SwdlqcbFaq
1139,397,2015-11-25 18:30:09,Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo
1020,282,2015-11-24 19:17:58,"Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y"
1034,304,2015-11-24 16:31:29,"Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered"
3027,1664,2015-11-23 21:17:20,No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx
1692,750,2015-11-23 19:04:56,Say you're ready for strong global efforts to #ActOnClimatedon't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ
1108,271,2015-11-23 17:41:52,Get a close look inside the first-ever @OFA Organizing Director Summit: https://t.co/egN28SJ0SP
4556,1571,2015-11-21 00:35:06,One year ago the President took common-sense #ImmigrationActionbut a long-term fix still hasn't come from Congress. https://t.co/gimZAaLhdw
7901,2243,2015-11-20 22:16:11,Happy birthday @VP. Here's to a great year. https://t.co/wTNdi5EPr3
1038,326,2015-11-20 21:09:39,Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w
1657,1142,2015-11-20 19:34:52,Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever: https://t.co/CplyuXjhDU
2071,944,2015-11-20 17:57:44,Don't let climate change deniers stand in the way of global progress on climate action: https://t.co/C23ubl5JhK #ActOnClimate
1944,805,2015-11-20 16:34:27,It's crucial to #ActOnClimateand this is just one way the Clean Power Plan is a step forward. https://t.co/ocxLx79spL
5591,2443,2015-11-19 22:47:03,"""Progress isnt guaranteed. Its not inevitable. Its something that has to be fought for."" President Obama https://t.co/GhtHOQNU5u"
1547,623,2015-11-19 20:36:53,The international community is committed to #ActOnClimateshow your support for global action: https://t.co/yQZV3HB089
1863,713,2015-11-19 17:47:05,Progress on tackling climate change is happeningand we can't go back. #ActOnClimate https://t.co/w2MLu1V6Xc
1172,357,2015-11-19 16:09:18,The health care marketplace is openfor a limited time. Now's your chance to #GetCovered. https://t.co/Zubt5iIRTh https://t.co/qA7KHMR140
1757,642,2015-11-18 23:56:54,Say you're ready for big progress in the global effort to #ActOnClimateadd your name: https://t.co/bPePodECOq
851,253,2015-11-18 20:59:17,Hundreds of hardworking @OFA organizers came together at the #OFAFallSummit to drive their work forwardtake a look: https://t.co/652zNmfJWy
1627,710,2015-11-18 20:01:51,Don't let climate change deniers derail progress in the global effort to #ActOnClimate: https://t.co/mPmFhSUoSL https://t.co/AG1XQ3AyFR
2217,928,2015-11-18 16:19:08,"In two weeks, nations across the globe are gathering to #ActOnClimatethis is a big deal. https://t.co/HL6q3Aj507"
3223,1261,2015-11-17 19:06:20,The U.S. has already tripled wind and solar energy since 2008. The Clean Power Plan will continue that progress. https://t.co/nRx3sbbKny
1699,644,2015-11-17 16:30:37,The Clean Power Plan is a vital step to #ActOnClimate and improve public health. https://t.co/kJhg6FnU0M
1260,431,2015-11-16 23:25:34,Get the facts on important issues like climate changejoin the OFA Truth Team: https://t.co/ounOuTRFqA
1492,501,2015-11-16 20:36:30,You might be able to get an even better health care plan. Shop around today: https://t.co/UrTpGIT1JG #GetCovered https://t.co/0xlc4VccVF
5180,1796,2015-11-13 19:14:48,The security of affordable health care might make you dance: https://t.co/NfKd2cDWXk #GetCovered https://t.co/CCKa5DiSPH
1679,962,2015-11-13 17:32:06,Man-made climate change is having a big effect on global temperatures. Read more: https://t.co/ps452iI0tN #ActOnClimate
1400,542,2015-11-12 22:45:38,The fight for common-sense #ImmigrationAction isn't over. Read more: https://t.co/L8PbZAgdlL
1065,451,2015-11-12 18:49:06,Read from veteran and former Federal Chief Sustainability Officer Jon Powers on why it's time to #ActOnClimate: https://t.co/ykAO114cl7
1042,339,2015-11-12 16:38:51,Be covered this wintercheck out your options now: https://t.co/On5W1AuV89 #GetCovered https://t.co/KZNnjQaIJE
6805,2615,2015-11-11 18:26:33,"""On this day and every day, we thank you."" President Obama #VeteransDay https://t.co/nRcBslDrdh"
2162,646,2015-11-11 16:40:48,LIVE: President Obama is honoring veterans at Arlington National Cemetery. https://t.co/IZgdqYxNZ2 #VeteransDay
1984,911,2015-11-10 23:31:25,ICYMI: The unemployment rate is now at a seven-year low. https://t.co/GV0CqiLHBP
1049,326,2015-11-10 22:07:06,Make sure to check this off your list: https://t.co/obg1pKy0Bk #GetCovered https://t.co/I17bWv0MDt
860,309,2015-11-10 20:16:54,President Obama explains why the #TPP is good for American workers and the middle class: https://t.co/haLcmPkkIg
1902,558,2015-11-09 22:09:46,"""I'm going to keep on going as long as you'll have me."" President Obama to @OFA volunteers #OFAFallSummit"
1527,450,2015-11-09 22:08:40,"""I need you to stay involved. I need you to stay active."" President Obama #OFAFallSummit"
2921,962,2015-11-09 22:07:34,"""I may only hold this office for the next 14 months, but I'm not going anywhere."" President Obama #OFAFallSummit"
2555,874,2015-11-09 22:06:32,"""When the cynics tell us we can't change this country for the better, we know they're wrong. We've got proof."" President Obama"
1083,349,2015-11-09 22:05:28,"""We've still got our work cut out for us to fix the broken immigration system."" President Obama #OFAFallSummit"
849,300,2015-11-09 22:04:26,"""Your organizing skills are more important than ever.""President Obama #OFAFallSummit"
877,304,2015-11-09 22:03:05,"""You know we've got more work to do. You wouldn't be here if you didn't think we have more work to do.""President Obama #OFAFallSummit"
1191,430,2015-11-09 22:02:16,"""Even as our economy is growing, America's cut our carbon pollution more than any other advanced nation on Earth."" President Obama"
926,314,2015-11-09 22:01:25,"""We've covered 17.6 million Americans so far, and in the process the deficit's been cut by two-thirds."" President Obama #OFAFallSummit"
818,288,2015-11-09 22:00:14,"""We've seen the longest streak of private-sector job creation on recordthat happened because of you."" President Obama #OFAFallSummit"
739,273,2015-11-09 21:59:12,"""You figure out what's important in your communities and you organize around it.""President Obama at the #OFAFallSummit"
1131,546,2015-11-09 21:57:35,"""You be the change you want to come about.""President Obama #OFAFallSummit"
851,333,2015-11-09 21:56:37,"""Together, we created a movement for change that couldn't be denied.""President Obama #OFAFallSummit"
688,194,2015-11-09 21:54:08,"""It's always good to be with OFA. It's a little bit like coming home.""President Obama #OFAFallSummit"
537,166,2015-11-09 21:51:13,LIVE: President Obama is speaking to @OFA volunteers at the #OFAFallSummit. https://t.co/Ao84Izvixv
1142,431,2015-11-09 21:40:23,"""It was never about yes he canit was about yes we can."" @Simas44 #OFAFallSummit"
2735,1074,2015-11-07 18:29:27,"""For the first time, more than 90% of Americans are covered."" President Obama https://t.co/oEk3RYamsm #GetCovered"
1013,303,2015-11-07 16:58:54,"In the weekly address, President Obama discusses why it's so important to #GetCovered: https://t.co/tx19WZPV6u"
3946,4303,2015-11-06 20:47:06,Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v
2317,1021,2015-11-06 17:53:43,The President just rejected #KeystoneXL. Add your name to support strong action on climate change: https://t.co/UQ4n60s4fw #ActOnClimate
3368,1866,2015-11-06 17:12:19,"""If we want to prevent the worst effects of climate change before it's too late, the time to act is now."" President Obama #ActOnClimate"
1480,571,2015-11-06 17:09:25,"""Shipping crude oil into our country would not increase America's energy security."" President Obama #KeystoneXL"
2090,887,2015-11-06 17:08:13,"""Today, in 41 states, drivers can find at least one gas station selling gas for less than $2 a gallon."" President Obama #KeystoneXL"
1258,419,2015-11-06 17:07:00,"""In fact, gas prices have already been falling, steadily."" President Obama on rejecting the #KeystoneXL"
1238,501,2015-11-06 17:05:44,"""The pipeline would not lower gas prices for American consumers."" President Obama on rejecting the #KeystoneXL"
1531,692,2015-11-06 17:04:02,"""If Congress is serious about wanting to create jobs, this was not the way to do it."" President Obama on rejecting the #KeystoneXL"
1918,821,2015-11-06 17:02:47,"""The pipeline would not make a meaningful, long-term contribution to our economy."" President Obama on rejecting the #KeystoneXL"
4431,2803,2015-11-06 16:59:52,BREAKING: President Obama just took another huge step to #ActOnClimate by rejecting the #KeystoneXL pipeline.
562,210,2015-11-06 16:58:43,LIVE: President Obama is delivering a statement. https://t.co/BprUPFQ9DJ
2000,980,2015-11-06 15:52:47,"The economy added 271,000 jobs in Octobera record-breaking 68 consecutive months of private-sector job growth."
749,325,2015-11-05 22:16:32,"The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade"
987,342,2015-11-05 20:53:16,More American-made exports means more higher-paying jobs at home: https://t.co/FNGnIEzgUx #TPP https://t.co/vIKb91bB02
913,306,2015-11-05 19:36:40,"""When we have a level playing field, Americans out-compete anyone in the world."" President Obama https://t.co/xShwzu6OQF #LeadOnTrade"
855,473,2015-11-05 14:47:54,"Negotiations on the #TPP are complete, and the full text is now available online. Find out more: https://t.co/A6WiTdMOXp #LeadOnTrade"
1390,488,2015-11-04 22:10:37,More than two dozen states and cities are fighting to #ActOnClimate by defending the Clean Power Plan: https://t.co/0k5rMve0WP
1131,359,2015-11-04 18:19:41,Finding a plan that fits your needs is easy. Check out your options and #GetCovered: https://t.co/1McmRF5opi https://t.co/xX0cVzJgxb
895,326,2015-11-04 17:15:15,A vocal minority could still derail the bipartisan budget dealdon't let that happen. Show your support: https://t.co/ze6XlKvLWa
1021,392,2015-11-03 22:38:08,"Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv"
1196,427,2015-11-03 16:56:40,The marketplace is open againshop around and find a plan that works for you: https://t.co/HeXYqOqu2g #GetCovered https://t.co/g8MCjKtsEj
2805,1330,2015-11-02 23:17:26,Working hard in America shouldn't mean choosing between a paycheck and a sick kid at home. #LeadOnLeave https://t.co/Y4risUgFzH
852,387,2015-11-02 21:16:04,LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx
787,355,2015-11-02 20:30:01,Tune in at 4:20 p.m. ET to watch President Obama speak on rehabilitation and reintegration: https://t.co/X1CmRvumbO #CriminalJusticeReform
